RECO_TTH_HAD_PTH_120_200_Tag1 chi2 
-0.1 0
0.051 0.0679027
0.353 0.363676
3.071 5.11385
3.373 5.76752
3.675 6.43564
3.977 7.1166
4.279 7.80908
4.581 8.5119
4.883 9.22384
5.185 9.94437
5.487 10.6726
5.789 11.4077
0.655 0.731154
0.957 1.15582
6.091 12.1491
6.393 12.8963
6.695 13.6486
6.997 14.4058
7.299 15.1674
7.601 15.933
7.903 16.702
8.205 17.4741
8.507 18.2437
8.809 19.0265
9.111 19.8062
1.259 1.62753
1.561 2.13865
1.863 2.68293
2.165 3.25568
2.467 3.85302
2.769 4.47655
